ID,bars,kpi,State,Selisih,Position,Tahun
667,76,77,tetap,2,7,2022
667,68,73,tetap,3,7,2023
667,77,84,tetap,4,7,2024
667,66,90,tetap,5,7,2025
668,76,100,tetap,1,5,2021
668,92,66,tetap,2,5,2022
668,83,99,tetap,3,5,2023
668,61,100,tetap,4,5,2024
668,82,73,tetap,5,5,2025
669,68,75,tetap,1,6,2021
669,60,93,tetap,2,6,2022
669,88,76,tetap,3,6,2023
669,76,81,tetap,4,6,2024
669,96,61,tetap,5,6,2025
670,96,79,tetap,1,5,2021
670,75,66,tetap,2,5,2022
670,80,87,tetap,3,5,2023
670,85,66,tetap,4,5,2024
670,71,88,tetap,5,5,2025
671,65,71,tetap,1,5,2021
671,91,60,tetap,2,5,2022
671,88,70,tetap,3,5,2023
671,76,91,tetap,4,5,2024
671,83,75,tetap,5,5,2025
672,87,60,tetap,1,6,2021
672,100,76,tetap,2,6,2022
672,88,90,promosi,3,6,2023
672,90,89,promosi,4,5,2024
672,62,72,tetap,1,4,2025
673,67,90,tetap,1,5,2021
673,74,96,tetap,2,5,2022
673,87,69,tetap,3,5,2023
673,96,65,tetap,4,5,2024
673,100,63,tetap,5,5,2025
674,87,98,promosi,1,6,2021
674,97,66,tetap,1,5,2022
674,65,74,tetap,2,5,2023
674,80,97,tetap,3,5,2024
674,92,87,promosi,4,5,2025
675,96,80,tetap,1,6,2021
675,60,79,tetap,2,6,2022
675,94,82,tetap,3,6,2023
675,88,95,promosi,4,6,2024
675,60,75,tetap,1,5,2025
676,73,91,tetap,1,5,2021
676,89,89,promosi,2,5,2022
676,85,82,tetap,1,4,2023
676,91,97,promosi,2,4,2024
676,82,81,tetap,1,3,2025
677,99,90,promosi,1,7,2021
677,94,81,tetap,1,6,2022
677,71,100,tetap,2,6,2023
677,98,63,tetap,3,6,2024
677,99,60,tetap,4,6,2025
678,61,70,tetap,1,5,2021
678,80,61,tetap,2,5,2022
678,95,94,promosi,3,5,2023
678,87,94,promosi,4,4,2024
678,83,70,tetap,1,3,2025
679,78,85,tetap,1,7,2021
679,74,79,tetap,2,7,2022
679,97,98,promosi,3,7,2023
679,81,61,tetap,1,6,2024
679,76,89,tetap,2,6,2025
680,97,68,tetap,1,6,2021
680,81,85,tetap,2,6,2022
680,93,97,promosi,3,6,2023
680,85,76,tetap,1,5,2024
680,80,74,tetap,2,5,2025
681,75,82,tetap,1,7,2021
681,76,75,tetap,2,7,2022
681,73,93,tetap,3,7,2023
681,97,98,promosi,4,7,2024
681,98,75,tetap,1,6,2025
682,91,88,promosi,1,7,2021
682,85,78,tetap,1,6,2022
682,60,94,tetap,2,6,2023
682,81,74,tetap,3,6,2024
682,77,71,tetap,4,6,2025
683,100,83,tetap,1,6,2021
683,94,87,promosi,2,6,2022
683,64,92,tetap,1,5,2023
683,96,98,promosi,2,5,2024
683,94,97,promosi,3,4,2025
684,69,79,tetap,1,6,2021
684,65,61,mutasi,2,6,2022
684,78,65,tetap,1,7,2023
684,95,77,tetap,2,7,2024
684,79,90,tetap,3,7,2025
685,68,65,tetap,1,7,2021
685,89,60,tetap,2,7,2022
685,77,68,tetap,3,7,2023
685,82,100,tetap,4,7,2024
685,86,97,promosi,5,7,2025
686,99,65,tetap,1,6,2021
686,84,90,tetap,2,6,2022
686,70,93,tetap,3,6,2023
686,71,66,tetap,4,6,2024
686,99,86,promosi,5,6,2025
687,99,99,promosi,1,6,2021
687,77,92,tetap,1,5,2022
687,86,74,tetap,2,5,2023
687,99,65,tetap,3,5,2024
687,70,80,tetap,4,5,2025
688,94,84,tetap,1,6,2021
688,93,69,tetap,2,6,2022
688,67,72,tetap,3,6,2023
688,84,67,tetap,4,6,2024
688,85,72,tetap,5,6,2025
689,90,98,promosi,1,5,2021
689,69,62,tetap,1,4,2022
689,64,72,tetap,2,4,2023
689,60,80,tetap,3,4,2024
689,78,73,tetap,4,4,2025
690,67,60,tetap,1,5,2021
690,81,70,tetap,2,5,2022
690,98,69,tetap,3,5,2023
690,72,90,tetap,4,5,2024
690,89,60,tetap,5,5,2025
691,74,94,tetap,1,7,2021
691,100,81,tetap,2,7,2022
691,98,69,tetap,3,7,2023
691,82,95,tetap,4,7,2024
691,76,98,tetap,5,7,2025
692,83,89,tetap,1,7,2021
692,65,60,mutasi,2,7,2022
692,94,61,tetap,1,7,2023
692,65,77,tetap,2,7,2024
692,60,88,tetap,3,7,2025
693,97,75,tetap,1,5,2021
693,64,60,mutasi,2,5,2022
693,85,62,tetap,1,6,2023
693,65,83,tetap,2,6,2024
693,95,86,promosi,3,6,2025
694,97,61,tetap,1,5,2021
694,68,90,tetap,2,5,2022
694,91,65,tetap,3,5,2023
694,90,88,promosi,4,5,2024
694,73,60,tetap,1,4,2025
695,64,84,tetap,1,7,2021
695,81,99,tetap,2,7,2022
695,98,76,tetap,3,7,2023
695,88,83,tetap,4,7,2024
695,93,72,tetap,5,7,2025
696,100,76,tetap,1,5,2021
696,99,69,tetap,2,5,2022
696,62,79,tetap,3,5,2023
696,69,93,tetap,4,5,2024
696,77,86,tetap,5,5,2025
697,87,82,tetap,1,5,2021
697,89,66,tetap,2,5,2022
697,98,72,tetap,3,5,2023
697,76,72,tetap,4,5,2024
697,68,98,tetap,5,5,2025
698,65,72,tetap,1,7,2021
698,60,65,mutasi,2,7,2022
698,81,89,tetap,1,7,2023
698,93,88,promosi,2,7,2024
698,76,67,tetap,1,6,2025
699,90,85,promosi,1,5,2021
699,82,64,tetap,1,4,2022
699,74,80,tetap,2,4,2023
699,94,71,tetap,3,4,2024
699,98,99,promosi,4,4,2025
700,100,67,tetap,1,7,2021
700,71,94,tetap,2,7,2022
700,94,63,tetap,3,7,2023
700,72,63,tetap,4,7,2024
700,89,88,promosi,5,7,2025
701,69,76,tetap,1,6,2021
701,62,71,tetap,2,6,2022
701,95,95,promosi,3,6,2023
701,99,85,promosi,4,5,2024
701,68,74,tetap,1,4,2025
702,64,86,tetap,1,7,2021
702,67,64,tetap,2,7,2022
702,61,71,tetap,3,7,2023
702,86,73,tetap,4,7,2024
702,94,98,promosi,5,7,2025
703,82,86,tetap,1,6,2021
703,79,64,tetap,2,6,2022
703,95,80,tetap,3,6,2023
703,66,66,tetap,4,6,2024
703,84,63,tetap,5,6,2025
704,62,96,tetap,1,6,2021
704,63,99,tetap,2,6,2022
704,81,94,tetap,3,6,2023
704,63,82,tetap,4,6,2024
704,67,60,tetap,5,6,2025
705,64,60,mutasi,1,5,2021
705,99,68,tetap,1,6,2022
705,66,62,tetap,2,6,2023
705,93,62,tetap,3,6,2024
705,66,67,tetap,4,6,2025
706,68,83,tetap,1,6,2021
706,69,87,tetap,2,6,2022
706,78,63,tetap,3,6,2023
706,64,63,mutasi,4,6,2024
706,63,73,tetap,1,7,2025
707,92,74,tetap,1,6,2021
707,81,72,tetap,2,6,2022
707,88,62,tetap,3,6,2023
707,77,64,tetap,4,6,2024
707,83,96,tetap,5,6,2025
708,67,66,tetap,1,6,2021
708,77,71,tetap,2,6,2022
708,90,62,tetap,3,6,2023
708,76,88,tetap,4,6,2024
708,87,68,tetap,5,6,2025
709,95,97,promosi,1,5,2021
709,85,81,tetap,1,4,2022
709,72,85,tetap,2,4,2023
709,81,96,tetap,3,4,2024
709,96,76,tetap,4,4,2025
710,92,72,tetap,1,6,2021
710,90,90,promosi,2,6,2022
710,97,71,tetap,1,5,2023
710,90,78,tetap,2,5,2024
710,99,95,promosi,3,5,2025
711,82,92,tetap,1,6,2021
711,79,64,tetap,2,6,2022
711,95,65,tetap,3,6,2023
711,79,73,tetap,4,6,2024
711,86,69,tetap,5,6,2025
712,64,78,tetap,1,7,2021
712,68,95,tetap,2,7,2022
712,84,99,tetap,3,7,2023
712,70,78,tetap,4,7,2024
712,62,73,tetap,5,7,2025
713,82,80,tetap,1,6,2021
713,98,70,tetap,2,6,2022
713,98,96,promosi,3,6,2023
713,77,70,tetap,1,5,2024
713,71,76,tetap,2,5,2025
714,92,95,promosi,1,5,2021
714,82,78,tetap,1,4,2022
714,93,64,tetap,2,4,2023
714,92,82,tetap,3,4,2024
714,77,77,tetap,4,4,2025
715,89,92,promosi,1,6,2021
715,61,66,tetap,1,5,2022
715,86,88,promosi,2,5,2023
715,78,75,tetap,1,4,2024
715,64,84,tetap,2,4,2025
716,62,61,mutasi,1,5,2021
716,78,89,tetap,1,6,2022
716,78,91,tetap,2,6,2023
716,67,81,tetap,3,6,2024
716,93,83,tetap,4,6,2025
717,95,91,promosi,1,6,2021
717,96,71,tetap,1,5,2022
717,77,63,tetap,2,5,2023
717,72,77,tetap,3,5,2024
717,90,76,tetap,4,5,2025
718,92,85,promosi,1,5,2021
718,61,78,tetap,1,4,2022
718,83,84,tetap,2,4,2023
718,92,90,promosi,3,4,2024
718,65,97,tetap,1,3,2025
719,92,71,tetap,1,7,2021
719,90,67,tetap,2,7,2022
719,87,69,tetap,3,7,2023
719,64,79,tetap,4,7,2024
719,90,94,promosi,5,7,2025
720,69,100,tetap,1,5,2021
720,69,78,tetap,2,5,2022
720,77,76,tetap,3,5,2023
720,69,82,tetap,4,5,2024
720,67,92,tetap,5,5,2025
721,91,99,promosi,1,7,2021
721,84,86,tetap,1,6,2022
721,67,93,tetap,2,6,2023
721,80,63,tetap,3,6,2024
721,73,66,tetap,4,6,2025
722,64,79,tetap,1,6,2021
722,74,74,tetap,2,6,2022
722,83,84,tetap,3,6,2023
722,97,66,tetap,4,6,2024
722,81,87,tetap,5,6,2025
723,66,96,tetap,1,6,2021
723,82,63,tetap,2,6,2022
723,80,96,tetap,3,6,2023
723,94,89,promosi,4,6,2024
723,89,100,promosi,5,5,2025
724,61,99,tetap,1,5,2021
724,67,75,tetap,2,5,2022
724,90,86,promosi,3,5,2023
724,73,62,tetap,1,4,2024
724,82,76,tetap,2,4,2025
725,82,94,tetap,1,5,2021
725,66,63,tetap,2,5,2022
725,61,63,mutasi,3,5,2023
725,69,68,tetap,1,6,2024
725,89,83,tetap,2,6,2025
726,97,87,promosi,1,6,2021
726,93,89,promosi,2,5,2022
726,66,73,tetap,1,4,2023
726,64,99,tetap,2,4,2024
726,77,70,tetap,3,4,2025
727,92,69,tetap,1,6,2021
727,99,79,tetap,2,6,2022
727,61,74,tetap,3,6,2023
727,62,68,tetap,4,6,2024
727,90,83,tetap,5,6,2025
728,96,65,tetap,1,7,2021
728,89,98,promosi,2,7,2022
728,66,98,tetap,1,6,2023
728,100,79,tetap,2,6,2024
728,100,60,tetap,3,6,2025
729,97,73,tetap,1,7,2021
729,87,99,promosi,2,7,2022
729,69,72,tetap,1,6,2023
729,71,69,tetap,2,6,2024
729,85,61,tetap,3,6,2025
730,64,61,mutasi,1,7,2021
730,100,70,tetap,1,7,2022
730,61,73,tetap,2,7,2023
730,70,77,tetap,3,7,2024
730,85,81,tetap,4,7,2025
731,60,95,tetap,1,6,2021
731,75,82,tetap,2,6,2022
731,80,96,tetap,3,6,2023
731,94,62,tetap,4,6,2024
731,86,83,tetap,5,6,2025
732,79,96,tetap,1,7,2021
732,72,74,tetap,2,7,2022
732,93,73,tetap,3,7,2023
732,71,96,tetap,4,7,2024
732,64,63,mutasi,5,7,2025
733,79,79,tetap,1,6,2021
733,99,80,tetap,2,6,2022
733,60,60,mutasi,3,6,2023
733,87,80,tetap,1,7,2024
733,60,68,tetap,2,7,2025
734,64,73,tetap,1,7,2021
734,75,85,tetap,2,7,2022
734,80,61,tetap,3,7,2023
734,78,61,tetap,4,7,2024
734,93,70,tetap,5,7,2025
735,62,100,tetap,1,6,2021
735,70,96,tetap,2,6,2022
735,80,85,tetap,3,6,2023
735,81,84,tetap,4,6,2024
735,77,90,tetap,5,6,2025
736,88,83,tetap,1,6,2021
736,91,66,tetap,2,6,2022
736,74,65,tetap,3,6,2023
736,97,84,tetap,4,6,2024
736,87,70,tetap,5,6,2025
737,92,69,tetap,1,6,2021
737,72,88,tetap,2,6,2022
737,75,74,tetap,3,6,2023
737,77,79,tetap,4,6,2024
737,90,89,promosi,5,6,2025
738,94,98,promosi,1,6,2021
738,64,64,mutasi,2,5,2022
738,90,100,promosi,3,6,2023
738,77,63,tetap,1,5,2024
738,98,97,promosi,2,5,2025
739,84,82,tetap,1,6,2021
739,89,87,promosi,2,6,2022
739,75,79,tetap,1,5,2023
739,78,79,tetap,2,5,2024
739,61,75,tetap,3,5,2025
740,89,85,promosi,1,7,2021
740,64,99,tetap,1,6,2022
740,62,85,tetap,2,6,2023
740,64,81,tetap,3,6,2024
740,85,73,tetap,4,6,2025
741,75,68,tetap,1,5,2021
741,98,87,promosi,2,5,2022
741,85,91,promosi,3,4,2023
741,75,66,tetap,1,3,2024
741,85,61,tetap,2,3,2025
742,100,71,tetap,1,5,2021
742,70,98,tetap,2,5,2022
742,60,87,tetap,3,5,2023
742,91,71,tetap,4,5,2024
742,86,83,tetap,5,5,2025
743,91,95,promosi,1,7,2021
743,92,96,promosi,2,6,2022
743,94,97,promosi,3,5,2023
743,92,82,tetap,1,4,2024
743,93,98,promosi,2,4,2025
744,78,82,tetap,1,5,2021
744,70,73,tetap,2,5,2022
744,71,68,tetap,3,5,2023
744,96,80,tetap,4,5,2024
744,68,75,tetap,5,5,2025
745,78,97,tetap,1,7,2021
745,82,77,tetap,2,7,2022
745,98,69,tetap,3,7,2023
745,82,93,tetap,4,7,2024
745,93,65,tetap,5,7,2025
746,72,98,tetap,1,6,2021
746,96,92,promosi,2,6,2022
746,76,97,tetap,1,5,2023
746,71,94,tetap,2,5,2024
746,96,85,promosi,3,5,2025
747,92,96,promosi,1,6,2021
747,69,97,tetap,1,5,2022
747,87,88,promosi,2,5,2023
747,85,61,tetap,1,4,2024
747,81,91,tetap,2,4,2025
748,61,73,tetap,1,6,2021
748,74,95,tetap,2,6,2022
748,72,94,tetap,3,6,2023
748,83,84,tetap,4,6,2024
748,93,74,tetap,5,6,2025
749,67,98,tetap,1,5,2021
749,72,92,tetap,2,5,2022
749,97,93,promosi,3,5,2023
749,68,89,tetap,1,4,2024
749,71,79,tetap,2,4,2025
750,76,99,tetap,1,6,2021
750,75,81,tetap,2,6,2022
750,91,85,promosi,3,6,2023
750,81,60,tetap,1,5,2024
750,97,60,tetap,2,5,2025
751,75,70,tetap,1,7,2021
751,62,91,tetap,2,7,2022
751,67,94,tetap,3,7,2023
751,67,78,tetap,4,7,2024
751,67,90,tetap,5,7,2025
752,63,94,tetap,1,7,2021
752,76,90,tetap,2,7,2022
752,99,84,tetap,3,7,2023
752,84,93,tetap,4,7,2024
752,83,99,tetap,5,7,2025
753,100,67,tetap,1,7,2021
753,97,85,promosi,2,7,2022
753,66,87,tetap,1,6,2023
753,70,93,tetap,2,6,2024
753,84,100,tetap,3,6,2025
754,67,82,tetap,1,6,2021
754,64,99,tetap,2,6,2022
754,95,95,promosi,3,6,2023
754,85,62,tetap,1,5,2024
754,87,94,promosi,2,5,2025
755,63,61,mutasi,1,6,2021
755,70,77,tetap,1,7,2022
755,81,95,tetap,2,7,2023
755,82,60,tetap,3,7,2024
755,76,66,tetap,4,7,2025
756,97,72,tetap,1,5,2021
756,90,75,tetap,2,5,2022
756,86,90,promosi,3,5,2023
756,96,94,promosi,4,4,2024
756,88,89,promosi,5,3,2025
757,75,80,tetap,1,6,2021
757,72,77,tetap,2,6,2022
757,61,97,tetap,3,6,2023
757,72,75,tetap,4,6,2024
757,88,88,promosi,5,6,2025
758,74,80,tetap,1,6,2021
758,86,74,tetap,2,6,2022
758,68,90,tetap,3,6,2023
758,84,83,tetap,4,6,2024
758,83,67,tetap,5,6,2025
759,88,73,tetap,1,7,2021
759,96,68,tetap,2,7,2022
759,91,76,tetap,3,7,2023
759,94,62,tetap,4,7,2024
759,77,87,tetap,5,7,2025
760,84,79,tetap,1,5,2021
760,99,91,promosi,2,5,2022
760,72,76,tetap,1,4,2023
760,69,94,tetap,2,4,2024
760,78,73,tetap,3,4,2025
761,62,95,tetap,1,5,2021
761,98,96,promosi,2,5,2022
761,89,94,promosi,3,4,2023
761,91,99,promosi,4,3,2024
761,90,93,promosi,5,2,2025
762,71,62,tetap,1,6,2021
762,62,100,tetap,2,6,2022
762,70,80,tetap,3,6,2023
762,67,77,tetap,4,6,2024
762,90,69,tetap,5,6,2025
763,78,92,tetap,1,7,2021
763,77,85,tetap,2,7,2022
763,80,67,tetap,3,7,2023
763,93,94,promosi,4,7,2024
763,85,89,promosi,5,6,2025
764,83,98,tetap,1,5,2021
764,91,87,promosi,2,5,2022
764,62,94,tetap,1,4,2023
764,95,100,promosi,2,4,2024
764,60,73,tetap,1,3,2025
765,84,83,tetap,1,6,2021
765,68,79,tetap,2,6,2022
765,71,67,tetap,3,6,2023
765,76,66,tetap,4,6,2024
765,79,100,tetap,5,6,2025
766,82,67,tetap,1,7,2021
766,80,70,tetap,2,7,2022
766,81,94,tetap,3,7,2023
766,72,74,tetap,4,7,2024
766,99,65,tetap,5,7,2025
767,72,73,tetap,1,7,2021
767,90,82,tetap,2,7,2022
767,98,64,tetap,3,7,2023
767,85,88,promosi,4,7,2024
767,98,63,tetap,1,6,2025
768,67,69,tetap,1,5,2021
768,96,95,promosi,2,5,2022
768,93,98,promosi,3,4,2023
768,73,100,tetap,1,3,2024
768,62,72,tetap,2,3,2025
769,98,62,tetap,1,5,2021
769,91,61,tetap,2,5,2022
769,65,88,tetap,3,5,2023
769,68,67,tetap,4,5,2024
769,86,81,tetap,5,5,2025
770,64,67,tetap,1,5,2021
770,91,64,tetap,2,5,2022
770,61,64,mutasi,3,5,2023
770,74,86,tetap,1,6,2024
770,66,70,tetap,2,6,2025
771,92,75,tetap,1,5,2021
771,66,79,tetap,2,5,2022
771,65,65,mutasi,3,5,2023
771,92,86,promosi,4,6,2024
771,72,66,tetap,1,5,2025
772,90,77,tetap,1,5,2021
772,86,98,promosi,2,5,2022
772,83,63,tetap,1,4,2023
772,100,79,tetap,2,4,2024
772,90,78,tetap,3,4,2025
773,86,96,promosi,1,6,2021
773,69,63,tetap,1,5,2022
773,69,64,tetap,2,5,2023
773,72,75,tetap,3,5,2024
773,75,68,tetap,4,5,2025
774,82,64,tetap,1,5,2021
774,99,84,tetap,2,5,2022
774,75,94,tetap,3,5,2023
774,73,89,tetap,4,5,2024
774,83,84,tetap,5,5,2025
775,61,74,tetap,1,7,2021
775,74,65,tetap,2,7,2022
775,82,84,tetap,3,7,2023
775,61,77,tetap,4,7,2024
775,87,73,tetap,5,7,2025
776,63,99,tetap,1,7,2021
776,65,75,tetap,2,7,2022
776,78,92,tetap,3,7,2023
776,71,78,tetap,4,7,2024
776,70,72,tetap,5,7,2025
777,64,93,tetap,1,6,2021
777,78,68,tetap,2,6,2022
777,96,94,promosi,3,6,2023
777,97,60,tetap,1,5,2024
777,86,83,tetap,2,5,2025
778,81,70,tetap,1,5,2021
778,73,78,tetap,2,5,2022
778,95,84,tetap,3,5,2023
778,87,79,tetap,4,5,2024
778,68,79,tetap,5,5,2025
779,64,72,tetap,1,7,2021
779,75,88,tetap,2,7,2022
779,72,67,tetap,3,7,2023
779,84,92,tetap,4,7,2024
779,100,97,promosi,5,7,2025
780,85,77,tetap,1,6,2021
780,93,88,promosi,2,6,2022
780,87,89,promosi,3,5,2023
780,61,63,mutasi,4,4,2024
780,77,67,tetap,1,5,2025
781,78,78,tetap,1,6,2021
781,81,100,tetap,2,6,2022
781,86,86,promosi,3,6,2023
781,69,69,tetap,1,5,2024
781,82,72,tetap,2,5,2025
782,64,72,tetap,1,6,2021
782,86,66,tetap,2,6,2022
782,69,77,tetap,3,6,2023
782,69,98,tetap,4,6,2024
782,88,66,tetap,5,6,2025
783,79,91,tetap,1,6,2021
783,66,80,tetap,2,6,2022
783,66,100,tetap,3,6,2023
783,88,94,promosi,4,6,2024
783,72,83,tetap,1,5,2025
784,71,87,tetap,1,7,2021
784,73,73,tetap,2,7,2022
784,69,91,tetap,3,7,2023
784,84,87,tetap,4,7,2024
784,60,70,tetap,5,7,2025
785,84,77,tetap,1,5,2021
785,93,78,tetap,2,5,2022
785,73,98,tetap,3,5,2023
785,73,65,tetap,4,5,2024
785,62,81,tetap,5,5,2025
786,84,90,tetap,1,7,2021
786,85,69,tetap,2,7,2022
786,85,99,promosi,3,7,2023
786,71,66,tetap,1,6,2024
786,69,63,tetap,2,6,2025
787,99,82,tetap,1,5,2021
787,60,92,tetap,2,5,2022
787,91,99,promosi,3,5,2023
787,82,79,tetap,1,4,2024
787,63,67,tetap,2,4,2025
788,64,81,tetap,1,6,2021
788,71,89,tetap,2,6,2022
788,78,67,tetap,3,6,2023
788,95,99,promosi,4,6,2024
788,80,81,tetap,1,5,2025
789,86,82,tetap,1,6,2021
789,83,74,tetap,2,6,2022
789,69,83,tetap,3,6,2023
789,88,86,promosi,4,6,2024
789,64,95,tetap,1,5,2025
790,87,85,promosi,1,7,2021
790,65,89,tetap,1,6,2022
790,92,100,promosi,2,6,2023
790,97,99,promosi,3,5,2024
790,96,85,promosi,4,4,2025
791,84,88,tetap,1,5,2021
791,85,68,tetap,2,5,2022
791,94,65,tetap,3,5,2023
791,91,62,tetap,4,5,2024
791,76,73,tetap,5,5,2025
792,70,84,tetap,1,7,2021
792,65,71,tetap,2,7,2022
792,83,81,tetap,3,7,2023
792,62,91,tetap,4,7,2024
792,70,90,tetap,5,7,2025
793,65,94,tetap,1,7,2021
793,97,73,tetap,2,7,2022
793,65,73,tetap,3,7,2023
793,86,91,promosi,4,7,2024
793,84,66,tetap,1,6,2025
794,62,79,tetap,1,7,2021
794,98,66,tetap,2,7,2022
794,100,85,promosi,3,7,2023
794,87,95,promosi,4,6,2024
794,64,66,tetap,1,5,2025
795,64,77,tetap,1,6,2021
795,100,87,promosi,2,6,2022
795,64,67,tetap,1,5,2023
795,68,73,tetap,2,5,2024
795,69,81,tetap,3,5,2025
796,86,94,promosi,1,6,2021
796,85,82,tetap,1,5,2022
796,98,74,tetap,2,5,2023
796,71,67,tetap,3,5,2024
796,87,96,promosi,4,5,2025
797,71,61,tetap,1,5,2021
797,80,75,tetap,2,5,2022
797,70,66,tetap,3,5,2023
797,69,91,tetap,4,5,2024
797,98,91,promosi,5,5,2025
798,67,96,tetap,1,7,2021
798,88,79,tetap,2,7,2022
798,94,65,tetap,3,7,2023
798,62,68,tetap,4,7,2024
798,90,78,tetap,5,7,2025
799,79,98,tetap,1,5,2021
799,78,92,tetap,2,5,2022
799,85,68,tetap,3,5,2023
799,93,79,tetap,4,5,2024
799,97,82,tetap,5,5,2025
800,85,82,tetap,1,7,2021
800,93,82,tetap,2,7,2022
800,68,86,tetap,3,7,2023
800,73,60,tetap,4,7,2024
800,73,72,tetap,5,7,2025
801,86,100,promosi,1,6,2021
801,72,78,tetap,1,5,2022
801,95,69,tetap,2,5,2023
801,86,62,tetap,3,5,2024
801,98,90,promosi,4,5,2025
802,91,89,promosi,1,7,2021
802,61,71,tetap,1,6,2022
802,60,70,tetap,2,6,2023
802,65,85,tetap,3,6,2024
802,67,99,tetap,4,6,2025
803,88,100,promosi,1,7,2021
803,95,63,tetap,1,6,2022
803,66,91,tetap,2,6,2023
803,65,89,tetap,3,6,2024
803,71,70,tetap,4,6,2025
804,66,85,tetap,1,7,2021
804,98,87,promosi,2,7,2022
804,85,86,promosi,3,6,2023
804,100,90,promosi,4,5,2024
804,74,89,tetap,1,4,2025
805,98,90,promosi,1,7,2021
805,71,70,tetap,1,6,2022
805,99,69,tetap,2,6,2023
805,94,65,tetap,3,6,2024
805,88,96,promosi,4,6,2025
806,71,73,tetap,1,6,2021
806,67,94,tetap,2,6,2022
806,100,74,tetap,3,6,2023
806,79,70,tetap,4,6,2024
806,81,69,tetap,5,6,2025
807,70,90,tetap,1,5,2021
807,82,66,tetap,2,5,2022
807,67,85,tetap,3,5,2023
807,89,67,tetap,4,5,2024
807,89,66,tetap,5,5,2025
808,88,71,tetap,1,6,2021
808,64,72,tetap,2,6,2022
808,95,98,promosi,3,6,2023
808,78,73,tetap,1,5,2024
808,82,73,tetap,2,5,2025
809,63,98,tetap,1,5,2021
809,81,91,tetap,2,5,2022
809,65,82,tetap,3,5,2023
809,83,98,tetap,4,5,2024
809,76,61,tetap,5,5,2025
810,74,81,tetap,1,5,2021
810,63,90,tetap,2,5,2022
810,80,60,tetap,3,5,2023
810,85,80,tetap,4,5,2024
810,60,65,mutasi,5,5,2025
811,93,79,tetap,1,7,2021
811,60,72,tetap,2,7,2022
811,70,94,tetap,3,7,2023
811,73,67,tetap,4,7,2024
811,90,96,promosi,5,7,2025
812,67,89,tetap,1,7,2021
812,71,98,tetap,2,7,2022
812,82,94,tetap,3,7,2023
812,71,78,tetap,4,7,2024
812,91,68,tetap,5,7,2025
813,94,90,promosi,1,7,2021
813,83,79,tetap,1,6,2022
813,82,65,tetap,2,6,2023
813,90,77,tetap,3,6,2024
813,85,66,tetap,4,6,2025
814,97,99,promosi,1,7,2021
814,88,88,promosi,2,6,2022
814,80,90,tetap,1,5,2023
814,81,71,tetap,2,5,2024
814,62,99,tetap,3,5,2025
815,91,97,promosi,1,6,2021
815,76,71,tetap,1,5,2022
815,68,85,tetap,2,5,2023
815,60,63,mutasi,3,5,2024
815,97,100,promosi,4,6,2025
816,87,82,tetap,1,6,2021
816,96,70,tetap,2,6,2022
816,69,69,tetap,3,6,2023
816,81,71,tetap,4,6,2024
816,93,73,tetap,5,6,2025
817,62,63,mutasi,1,6,2021
817,78,86,tetap,1,7,2022
817,88,85,promosi,2,7,2023
817,94,91,promosi,3,6,2024
817,65,88,tetap,1,5,2025
818,71,64,tetap,1,5,2021
818,97,86,promosi,2,5,2022
818,93,61,tetap,1,4,2023
818,64,63,mutasi,2,4,2024
818,70,66,tetap,1,5,2025
819,61,65,mutasi,1,6,2021
819,92,98,promosi,2,7,2022
819,87,63,tetap,1,6,2023
819,61,83,tetap,2,6,2024
819,60,94,tetap,3,6,2025
820,96,91,promosi,1,6,2021
820,89,89,promosi,2,5,2022
820,69,78,tetap,1,4,2023
820,92,88,promosi,2,4,2024
820,81,79,tetap,1,3,2025
821,70,89,tetap,1,5,2021
821,97,99,promosi,2,5,2022
821,75,90,tetap,1,4,2023
821,62,96,tetap,2,4,2024
821,70,66,tetap,3,4,2025
822,63,67,tetap,1,6,2021
822,83,85,tetap,2,6,2022
822,69,87,tetap,3,6,2023
822,89,89,promosi,4,6,2024
822,70,90,tetap,1,5,2025
823,65,92,tetap,1,6,2021
823,86,63,tetap,2,6,2022
823,65,64,mutasi,3,6,2023
823,88,63,tetap,1,7,2024
823,98,67,tetap,2,7,2025
824,81,73,tetap,1,7,2021
824,95,96,promosi,2,7,2022
824,68,72,tetap,1,6,2023
824,80,82,tetap,2,6,2024
824,64,70,tetap,3,6,2025
825,65,61,mutasi,1,5,2021
825,97,61,tetap,1,6,2022
825,93,90,promosi,2,6,2023
825,70,88,tetap,1,5,2024
825,87,74,tetap,2,5,2025
826,74,89,tetap,1,7,2021
826,95,87,promosi,2,7,2022
826,94,91,promosi,3,6,2023
826,79,70,tetap,1,5,2024
826,96,86,promosi,2,5,2025
827,92,75,tetap,1,7,2021
827,65,88,tetap,2,7,2022
827,73,83,tetap,3,7,2023
827,84,87,tetap,4,7,2024
827,78,93,tetap,5,7,2025
828,82,72,tetap,1,5,2021
828,64,94,tetap,2,5,2022
828,98,68,tetap,3,5,2023
828,86,95,promosi,4,5,2024
828,70,90,tetap,1,4,2025
829,86,79,tetap,1,6,2021
829,69,79,tetap,2,6,2022
829,72,80,tetap,3,6,2023
829,67,93,tetap,4,6,2024
829,86,66,tetap,5,6,2025
830,86,77,tetap,1,7,2021
830,86,91,promosi,2,7,2022
830,65,69,tetap,1,6,2023
830,71,75,tetap,2,6,2024
830,91,84,tetap,3,6,2025
831,61,100,tetap,1,5,2021
